title,"'burbs, The (1989)",(500) Days of Summer (2009),*batteries not included (1987),10 Cloverfield Lane (2016),10 Things I Hate About You (1999),"10,000 BC (2008)",101 Dalmatians (1996),101 Dalmatians (One Hundred and One Dalmatians) (1961),102 Dalmatians (2000),12 Angry Men (1957),12 Years a Slave (2013),127 Hours (2010),13 Going on 30 (2004),13 Hours (2016),"13th Warrior, The (1999)",1408 (2007),15 Minutes (2001),16 Blocks (2006),17 Again (2009),1984 (Nineteen Eighty-Four) (1984),2 Days in the Valley (1996),"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",20 Dates (1998),"20,000 Leagues Under the Sea (1954)",200 Cigarettes (1999),2001: A Space Odyssey (1968),2010: The Year We Make Contact (1984),2012 (2009),2046 (2004),21 (2008),21 Grams (2003),21 Jump Street (2012),22 Jump Street (2014),24 Hour Party People (2002),25th Hour (2002),27 Dresses (2008),28 Days (2000),28 Days Later (2002),28 Weeks Later (2007),3 Ninjas (1992),30 Days of Night (2007),30 Minutes or Less (2011),300 (2007),3000 Miles to Graceland (2001),"39 Steps, The (1935)",3:10 to Yuma (2007),40 Days and 40 Nights (2002),"40-Year-Old Virgin, The (2005)","400 Blows, The (Les quatre cents coups) (1959)",47 Ronin (2013),48 Hrs. (1982),50 First Dates (2004),50/50 (2011),54 (1998),"6th Day, The (2000)","7th Voyage of Sinbad, The (1958)",8 1/2 (8½) (1963),8 Mile (2002),8MM (1999),9 (2009),9 1/2 Weeks (Nine 1/2 Weeks) (1986),A Million Ways to Die in the West (2014),"A-Team, The (2010)",A.I. Artificial Intelligence (2001),AVP: Alien vs. Predator (2004),AVPR: Aliens vs. Predator - Requiem (2007),About Last Night... (1986),About Schmidt (2002),About Time (2013),About a Boy (2002),Abraham Lincoln: Vampire Hunter (2012),"Absent-Minded Professor, The (1961)",Absolute Power (1997),"Abyss, The (1989)",Accepted (2006),"Accidental Tourist, The (1988)","Accused, The (1988)",Ace Ventura: Pet Detective (1994),Ace Ventura: When Nature Calls (1995),Across the Universe (2007),Adaptation (2002),Addams Family Values (1993),"Addams Family, The (1991)",Addicted to Love (1997),"Adjustment Bureau, The (2011)",Adventureland (2009),Adventures in Babysitting (1987),"Adventures of Baron Munchausen, The (1988)","Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)","Adventures of Milo and Otis, The (Koneko monogatari) (1986)","Adventures of Pinocchio, The (1996)","Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Robin Hood, The (1938)","Adventures of Rocky and Bullwinkle, The (2000)","Adventures of Tintin, The (2011)",Aeon Flux (2005),"Affair to Remember, An (1957)","African Queen, The (1951)",After Hours (1985),After the Sunset (2004)
"400 Blows, The (Les quatre cents coups) (1959)",-0.022056817451456035,0.023663794721457257,-0.014888719425433222,0.03336516186408133,0.04437189684148374,0.03323500387541342,0.11756736325428578,-0.037948487833511346,-0.016417676441216552,0.03531395093488061,0.05644696173150912,0.046202199557374875,-0.025830561769084225,-0.012001274778986916,0.02486403475101326,0.10166143237711944,-0.01649528377542201,-0.016861236924282742,-0.017814876450863548,0.13724049313055603,0.0711175326367666,0.049661863097684604,0.11949620807212182,0.05478469283796767,0.2680881185396015,0.22058692319474027,0.2079000169603039,-0.024218153000453845,0.10528107079508517,0.07526981230068003,-0.027993497437074223,-0.028792442968390165,-0.024451459925437916,-0.014886529608452125,-0.0267206079062568,-0.024723116669221917,0.04089005014481204,0.038743673675245255,0.04327336980702042,-0.011850831325646077,-0.018475500836618104,-0.013459899689212908,0.037438129730434755,-0.014102592404924483,0.07682462889501379,0.021332914661219102,0.12972141314904817,0.017153472644024243,1.0016420361247973,0.0026784406740615095,0.076534195383743,-0.03884066916325569,0.04816178551325326,-0.012087268759692583,-0.024233762018139204,-0.012571184453435578,0.1493171256638133,0.05159683662238694,0.03969392998290162,-0.020830545812131986,-0.01728922845710516,-0.01856256732818221,-0.023172393466897444,-0.0035328219212488778,-0.021796122558375434,-0.012928504436064055,0.10218221821243637,-0.027525621210175048,0.07141097661974204,0.009294807554685551,-0.01369592987943179,-0.016955974986029285,-0.018760374421111437,0.11806764345529952,-0.02044938533222039,-0.012565232079621645,-0.012654067597318961,0.010501294260271419,-0.0024760857524627005,0.05319767780842162,0.058337450648260146,-0.053961192363487974,0.10359327374015419,0.11841712233185296,0.0422842145521679,-0.02138504145727434,0.05068686362251643,0.061766376506584814,0.10887767077619125,-0.014756505100218356,-0.013374139334731742,0.12164893631752557,0.05438538227671575,-0.015116668528654391,-0.019492839948582343,-0.025016698064609506,-0.015449552805710629,0.1633145455245721,-0.0149980314151352,0.07671072366097625
47 Ronin (2013),-0.015042684721332304,0.012375593097029807,0.06263064191311712,0.0452181006381858,-0.016073497712422603,-0.015248907517157044,-0.026327050603468027,0.06454207817081209,-0.011196807114426327,0.04159286012952427,0.3034296789918105,-0.01618491620696068,-0.01761636726252108,0.6215312348165426,0.005885973296657288,0.07420182468185091,0.044390846565127845,-0.011499314061146597,0.10634103568610698,-0.014232950082317918,-0.013107421498407856,0.13551697165400686,-0.00938620103405933,0.0367493333202877,-0.009264685089419616,0.03826332230230815,-0.015845833868314202,0.41174086418965034,-0.010218923148999465,0.14328105207041555,0.019060211155094667,0.3121513473866076,0.3741114846050707,-0.01015256947143757,0.05999754422826276,-0.016861092956965574,0.011399060349085229,0.034616901515528056,0.08533601387628438,-0.008082232158366736,-0.012600237308289049,0.31241693195021847,0.23906473057967345,0.05714662789838062,0.09986191858049687,0.09681342132130329,0.06148920667994195,0.15847301115308846,0.0026784406740615095,1.0016420361248177,0.07145516591324355,0.0702678172252468,0.0073155534713430495,-0.008243481793973058,0.041860789832176,-0.008573510875852229,-0.014379139133225924,0.05584637003209459,-0.015947433018630358,-0.014206371064855765,0.04580746642401606,0.21956989037880573,0.5491148909531411,0.2216908967932,0.14340937621554797,0.2256419633021208,-0.011499314061146682,0.052504276404975236,0.10664166419983573,-0.01552464143278565,0.065322888103882,-0.011563925141013408,0.03993965107016654,-0.01196029244274999,0.008485528240124286,-0.008569451374393173,-0.008630036936554083,0.02896193679200602,0.10627040651256425,-0.012706261651478538,-0.014447097479758683,0.00046390693853812665,0.013766685469941841,-0.01153461847196617,0.12360417698093071,0.07678560834688251,-0.016799937341605446,-0.013655405457302242,-0.017316629977118216,-0.010063893138702271,-0.009121123746629099,-0.022967202933025545,-0.010695817259146439,0.02368404056279905,0.2058782742644574,0.15752697465550985,-0.010536549638376707,-0.022376148248681296,-0.0102286133761162,-0.009260031877558925
48 Hrs. (1982),0.25612593876560985,0.15688527858571585,0.16625203425170182,0.14730910189807173,0.11407797510506107,0.08570088224938267,0.018192343834791992,0.08191025581807056,-0.01559243712152047,0.05299221445292903,0.03841889212798842,0.12879475776746824,0.03484005377712214,0.30597166720128377,0.1789687257121421,0.18586407523780676,0.22425059841701311,0.21983742111425525,0.0732430216311752,0.2391777284487343,0.13234222959629235,0.16119597073231698,-0.013071025332297957,0.17179334084931713,-0.0129018047940951,0.26030220494447376,0.12038852177011641,0.14814222324525056,-0.014230656563256155,0.06053344417332677,0.10529518202466392,0.12182288222332144,0.16249381062937265,0.15616506702353974,0.322467649101322,0.020472172481160265,0.07523184835894917,0.18061935347308344,0.1097795189828165,0.05131776610658696,0.28826925751320004,0.11060011025927942,0.24418632934891266,0.2723717214778785,-0.017622003960911937,0.22592217044527432,0.18597295903480415,0.2058094703776956,0.076534195383743,0.07145516591324355,1.001642036124798,0.07568077539625125,0.18158298710683463,0.3253550035591906,0.2530784493944821,0.13891618299472688,0.07762835005051875,0.1268576056373958,0.07485606128009965,0.06108871381230102,0.19489437653846264,0.21627821680804743,0.17968772570916705,0.2605978647957506,0.23404377560282777,0.04277221632377918,0.08015860068427427,0.23688276130165434,0.15122645983293873,0.15798652572971755,0.44048374298624704,0.1836634660363889,0.17994988646525537,0.31085860125024956,0.04458728217050421,-0.011933637005231083,-0.012018007179586312,0.10378392450141823,0.07895637395544783,0.0575277950541645,0.20305896937236775,0.11281114915180292,0.21097949888382872,0.08959208523143054,0.24599428435145038,0.27765728310122534,0.20207366794002496,0.26716058164831097,0.21832361436070313,0.07015267059798873,-0.012701884300005477,0.11867289471129164,0.09292733397450459,0.14638509289411553,0.2554719561400903,0.13123057655609544,0.04287504466613396,0.06686443701838114,0.22233054651776843,0.07972932216502943
50 First Dates (2004),0.024506559460704666,0.31455282050299405,0.01986871238625263,0.025722893146935547,0.26053083724629295,0.17181244534971496,0.20178695384876172,0.2549207082805883,0.22253349670518852,0.15614112678578276,0.045013230104964976,-0.012281581823776094,0.3748662208437838,0.041070643157710494,0.126022521807777,0.1790597884679561,0.15573114234541602,0.1794786880547263,0.16318129523720698,0.006634755898212047,0.0019508538826703988,0.27883931248105476,-0.02751351078832656,0.032159767933211805,-0.027157314469745005,0.07992482168811281,-0.021416352753104488,0.19836433552335794,0.021873448298897803,0.17822492885880578,0.11376266311051626,0.11869261462905825,0.10671110502489115,0.10285892483623599,0.18557357400347502,0.3246332855121184,0.15422844318721038,0.17282961645249242,0.14047815400753935,0.08015294004016975,0.15194105921909198,0.026842485052820893,0.3236264600663472,0.05717186384428636,0.04206931669646713,0.20326511330461725,0.14268785338262163,0.4062222397710472,-0.03884066916325569,0.0702678172252468,0.07568077539625125,1.001642036124796,0.18158454129737175,0.07292575055953454,0.07479318740337505,0.025982913115654264,0.02267527141960239,0.22083830785435743,-0.04674626814533965,0.11121110453675975,0.11974099805581458,0.1442569883098354,0.2185585461722611,0.1793149215458128,0.22583676271508463,0.06246981674749135,0.04609474105193788,0.09602515076787854,0.1819461142836563,0.26408596636224096,0.025655826501574542,0.08788866262880786,0.007446104036245485,0.08845724438833683,0.24137976007087997,0.028403467782365324,0.21320050881115862,0.128580350518776,0.13266500854881064,0.241726207184188,0.20971480737776196,0.10691521212686002,0.2504884726297422,0.15258490036278077,0.0541625891052296,0.14541822964769832,0.21989504034852225,0.21136226227733876,0.021413220733939337,0.1201590595398631,-0.026736497086937965,0.08079304211024989,0.08406290848417743,0.12155867503863882,0.10845512529475185,0.20510543043626986,0.17594252469230312,0.042221482949678084,0.06093791680953589,0.08583842185962103
50/50 (2011),0.027089307916514954,0.450294352175567,-0.018957330625552948,0.11080777390605055,0.19381806216560546,0.1493514567985246,0.013997951281184582,0.05210747226262508,0.07889026595802127,0.13376931219436905,0.21286773783060214,0.2775676245591244,0.09513189865758997,0.1484664098591484,0.14294952943975414,0.25356129724282667,0.0996877614011686,0.23510894780699307,0.13548286693815176,0.0829797853434007,0.0466540744029164,0.24776214165332475,-0.017523755536989424,0.0014252233964615433,-0.017296888916512647,0.13012223649631594,-0.029583696106708624,0.15503417671759362,-0.019078422725504227,0.20320379973653116,0.13527832945108909,0.22132959217636758,0.27162643509987844,0.06147864622423516,0.12615545055258415,0.03598605127800867,-0.002216817738555623,0.17237727084366816,0.26467379193062174,-0.015089284793973845,0.26466015476961857,0.29535211214467655,0.2229320646064834,0.13243344034009624,-0.02362505477820773,0.278162425442507,0.24499330473366585,0.22981923644469715,0.04816178551325326,0.0073155534713430495,0.18158298710683463,0.18158454129737175,1.0016420361248033,0.161486972584919,0.04708266471814922,-0.016006487410293507,0.029364099018895126,0.1678622207509649,0.022372776752942473,0.028648315517158136,0.15097724339852128,0.3148020942666949,0.12894854719899523,0.12518712149486622,0.13964554963821968,0.07742808031379149,0.06288547829540098,0.12832277379175616,0.5202995432178428,0.1641777198814738,0.17410253065082004,0.053504415682307786,0.05530356356054302,0.06581232001780322,0.19292084153791536,-0.015998908442944257,-0.016112019868592013,0.027788038235100357,0.0008732173710222778,0.04225651272237259,0.08537374959021406,0.007073488426597934,0.12824629498671702,0.0348741012073395,0.31282761568459594,0.34708942135816007,0.09372581556505605,0.1308945204719748,0.029052955522726628,-0.01878898635060805,-0.017028864199537773,0.0727463922865738,-0.01996876971177918,0.08284824010639133,0.12146021777545653,0.11016015059562316,0.057620477192748376,0.0019957209517390785,0.08283511156347316,0.10711459668089876
54 (1998),0.1412875907089416,0.13426099399510436,0.13813501165036488,-0.013046616447175067,0.12726690694070886,0.05987475143485923,-0.024015953976054927,0.052689923407171574,-0.010213905400531456,-0.02700464160629426,0.08916241876210253,0.08965469180157538,0.12292297349607689,-0.007466335794669448,0.17848745446776845,0.06134503383858464,0.2610016262503623,0.15540528955658958,0.12222677895737097,0.21547654964132973,0.2278343329575861,0.07664023486108018,-0.008562241758075018,-0.014245945194662317,-0.008451392982122894,0.12797627687261512,0.05781928596946844,0.05177501961032977,-0.009321864105768275,-0.0149038408412514,0.14998486414125728,0.03644902408534677,-0.015211951549753086,0.26191056020649245,0.2593880106039543,-0.015380956968538195,0.0468426052303118,0.1256094665995527,-0.015900240488730573,0.10056418213458852,0.20886488454446872,-0.008373788009436268,0.15628444243819972,0.10389819674712901,-0.01154338350200086,0.06712615068290095,0.1160417686582135,0.08445596554216267,-0.012087268759692583,-0.008243481793973058,0.3253550035591906,0.07292575055953454,0.161486972584919,1.0016420361247973,0.19841771244851564,-0.007820892879681346,-0.01311687924485376,0.10808551780756383,0.15288601002950808,-0.012959277467085185,0.15934996742243762,0.028138823482839647,-0.01441620777594309,0.1774668323667678,0.2276948377531173,-0.008043191845881236,0.13170598289921065,0.24877191983612904,0.09765551144384071,0.14451574128577008,0.14898190936439784,0.11603675928886355,0.18856548627264724,0.12312122883699703,0.08191821255400243,-0.007817189737932773,-0.007872456850621733,0.056793311732381606,0.06736873620639157,0.0996292491181771,0.19089679581235877,0.04504028488732694,0.17301643371156275,0.15588240429203093,0.09951895896396792,0.21393226031143053,0.20959762365948018,0.25116730099557055,0.16528021085142605,0.13600656691088384,-0.00832043404361029,0.1468191168821801,-0.009756894492318011,0.3348005994864622,-0.0121270524446861,0.2381499495876732,-0.009611608037413046,0.05337328113997384,0.14101686135180425,-0.008447148248310112
"6th Day, The (2000)",0.02520985725491505,0.04609986140679227,0.11335673305866385,0.13705298674469524,0.10670580189307184,-0.00807647761404339,0.07344417512238967,0.08583368505314751,0.13120455073900028,0.0032131755365576217,0.018076006282817105,0.20171165143805236,0.08563861589180685,0.17526502388023776,0.26947468954308357,0.1645359510187593,0.4743499268040614,0.18896704218072338,0.013574903551631426,0.19072019188473785,0.11195618685993078,0.1929613346553473,-0.01716643629195195,0.032080035847311374,-0.016944195609641336,0.17554683121747286,0.10686547531162159,0.10739330800170788,-0.018689402940881398,0.06655966932782954,0.10915166402623394,0.06431854546441453,0.10832002535848437,0.07851631982188637,0.38019928874543507,-0.03083727665837674,0.16403043735411083,0.18172033417206188,0.2624764533911058,0.18809593353162102,0.33376446357873446,0.06893446354898686,0.2631098936321776,0.24713129255864505,0.04483787353546862,0.1836998589367595,0.16082900487608917,0.060494668857393276,-0.024233762018139204,0.041860789832176,0.2530784493944821,0.07479318740337505,0.04708266471814922,0.19841771244851564,1.0016420361247937,-0.01568010611690722,0.023958228347048142,0.15194861170633328,0.08772486716788466,0.16824652332790202,0.06978656727990348,0.12248596680991745,0.20501775489354473,0.24899954924856696,0.2118831582813708,0.08020166991937108,0.0171503708372039,0.12319327163633503,0.05261476334634019,0.18543478159714422,0.19155523491597415,0.012840633665550355,0.09010665244037934,0.11674901806116078,0.09477778802391731,-0.015672681688970798,-0.015783486708943573,0.13854242464133928,0.12998389961577933,0.09763993277943493,0.15495854509414228,0.05512104537470782,0.16011963218008535,0.036352377091597825,0.13094602885391823,0.11279155038997957,0.11019571176770283,0.16656571298159595,0.13734724574401336,0.1802302140600382,-0.016681636067601063,0.0896076229580552,-0.01956159525064961,0.29435844696635366,0.25787118234381995,0.2867154344396705,-0.019270310474690376,-0.02111146816046941,0.12547262316538724,0.08602878036825982
"7th Voyage of Sinbad, The (1958)",0.18541596770410057,-0.023540194522390853,-0.009633531119143038,-0.013568939775509341,0.007353803976792162,-0.014467196653608894,0.008571998478528362,0.03856799661164681,-0.010622820699428905,0.1579561784403721,-0.014575769397312817,-0.01535522235444287,-0.01671329236027825,-0.007765251715017314,0.12414567577147724,0.057945325909542975,-0.01067303540546097,-0.01090982011118093,-0.011526858809624509,0.5517121596246001,0.17649724176151196,-0.015442554452907417,-0.008905032444931509,0.2654431991398507,-0.008789745820911146,0.1711732390649509,0.22584450891289756,-0.01567000652719003,-0.009695066392025331,-0.015500518438441921,0.0564590093479935,-0.018629734862108005,-0.01582096440730873,-0.009632114229655792,0.06213503897734728,-0.015996735984446373,-0.018063961306579192,0.02564322063283219,-0.016536809101521156,-0.007667909448834604,-0.011954306288241097,-0.008709033921015233,0.01635239741644693,-0.009124878971213281,0.09272091112150348,-0.018333961181093206,-0.015016419414867973,0.07862090113786689,-0.012571184453435578,-0.008573510875852229,0.13891618299472688,0.025982913115654264,-0.016006487410293507,-0.007820892879681346,-0.01568010611690722,1.0016420361247882,0.12073836494434029,0.034963964815189735,-0.015129913362068509,-0.01347810416570258,-0.011186745858275837,-0.012010641405584006,-0.014993362907158681,0.16322245493027507,-0.01410286666992221,-0.008365202288388069,0.06751599112575991,0.055515367763815444,-0.013968169559990966,0.04857466208072503,-0.008861753850618216,0.146115357688666,-0.012138629631493205,0.2031243295648799,-0.01323147977580753,0.12336889968114091,0.16361181859652066,0.03214870947424444,0.0329485585098472,-0.01205489546299123,0.021882095937970202,0.07657376729681954,0.11928560704405994,-0.010943314697825373,-0.016329688888637103,-0.01383688257372222,0.053840828144665176,0.0640197818770312,0.22967911702266955,-0.009547983747340328,-0.00865354392082947,0.03536162179315845,0.09756170978750807,-0.009781022297982153,-0.012612560884475032,-0.01618669359111849,0.03619912202838763,0.14227766126605912,-0.00970425986514189,-0.008785331148516826
8 1/2 (8½) (1963),0.05077576803334441,0.03871154072169405,0.08909128450024416,-0.02275726662596875,0.10434662548402462,0.026540251097764717,0.03411966565895436,0.07264447769855678,0.03938308415747023,0.029629536959575042,0.02968111355862897,0.010195181430191285,0.06599249259921401,-0.013023560176408613,0.15918853325531734,0.05633118431079153,0.04595476428553786,0.04697428543621389,0.03311869016924087,0.17543949265830924,0.29101068699760935,-0.011901064002360809,-0.014935153447138198,0.13741352986368904,-0.014741799472203871,0.20920690614698007,0.2844271521460182,0.0427539250119976,0.17912206681958473,0.02346302659287876,0.18241348596860732,-0.031245023593759958,-0.02653426953422908,0.09449015187725403,0.09586402147533202,0.018848809793280952,0.016863396960174946,0.0490190635424249,-0.027734854755955853,0.031180591233774847,-0.0200492698789199,-0.014606432799773417,0.02060049198675087,0.09244498980586088,0.06702594846075012,-0.030748964164566624,-0.025184919827584418,0.0783773872545009,0.1493171256638133,-0.014379139133225924,0.07762835005051875,0.02267527141960239,0.029364099018895126,-0.01311687924485376,0.023958228347048142,0.12073836494434029,1.0016420361248075,0.09317117047961838,0.1219331566672742,-0.022604920884466095,0.059321406494358866,-0.020143752816200806,-0.02514625040299526,0.1409265577819083,-0.02365274681056357,-0.014029772554566843,-0.018297500705222385,0.11349440629241454,-0.023426838368550622,0.09138314192030542,-0.014862568372233348,0.25114807296654534,-0.0203584093943999,0.07883490203590357,0.047316735614085045,0.09986117827533858,0.08357677722878878,0.041287526925870385,0.06792406354786729,0.08918147090612866,0.17330781164176898,0.03646520588389591,0.10804240946871936,-0.0183536764456563,0.012279389109261258,0.006595573996065551,0.11092920895461128,0.21910664405335106,0.14165298005743507,0.07284626875696032,-0.014513367258161861,0.10615204318576389,0.09823708769770047,-0.016404327529810282,0.03948344828952942,-0.02714765544989794,0.06867299644609871,0.14291548985775437,0.08724489218538452,0.0677746117305811
8 Mile (2002),0.08143153811523557,0.14280367413088868,0.029030658353226445,0.16743914749171346,0.20219647368629454,0.22492045106950195,0.14233337585377243,0.19913003147953567,0.05562210313456112,0.14744778846731454,0.16070907841526175,0.18526720529361235,0.15954949566155704,0.06842579229033022,0.25445453828228953,0.2748917651985769,0.22271070765954207,0.15025711050782625,0.21587890907791366,0.1405383330649911,0.11096783717867141,0.37189683010158353,-0.025249602817937745,-0.016271504936678286,-0.013068636434320805,0.17568721085720299,0.10183000101136383,0.118004528733074,0.26016070538940494,0.24731734228511632,0.19125070414147716,0.261858459702743,0.12598565793749356,0.17754298415267533,0.30093429443559894,0.14251257582292814,0.0378481065187569,0.2855741022885879,0.2638985692283543,0.10204163779218071,0.2341307712656651,0.053760596650718744,0.28776512891985045,0.08488147319814357,0.014350130934041869,0.20200139699166098,0.29766648208732666,0.32594697361828956,0.05159683662238694,0.05584637003209459,0.1268576056373958,0.22083830785435743,0.1678622207509649,0.10808551780756383,0.15194861170633328,0.034963964815189735,0.09317117047961838,1.0016420361248144,0.07139477644691974,0.1522404757563452,0.13814622377529556,0.1414975475815117,0.180998788278475,0.31039199339910034,0.12846357753312448,-0.023718951792671104,0.15025711050782734,0.0808780369839626,0.1605861373231802,0.2936657832128362,0.11077263906774416,0.024194993034894578,0.04212649620949604,0.08443244920661419,0.16404766974678556,0.13029870763945994,0.13555134835435934,0.09972527119542428,0.19638618619500298,0.11853049674919919,0.2398889612942731,0.052113748963865954,0.22419241700743586,0.02998619786689058,0.19673388168708505,0.14070303580152752,0.2488327606678963,0.14872725556912647,0.11869823937407026,0.08392891847335304,-0.02453652452360091,0.24487239640407715,0.020996650631260487,0.17433530544594647,0.05272851483953644,0.239255444809464,0.1231078338943924,0.11004935099553363,0.06045390597126744,0.21590983918401482
8MM (1999),0.0752978383823416,0.007754675630428846,0.022432021691271793,0.04244777118727591,0.19318621583542653,0.1178506575333378,0.014598965947078803,-0.003897827399108147,-0.019759317276916957,0.05962309942918262,0.06703944985887499,0.11436504241319756,-0.031088093815455683,-0.014444004724696115,0.11710613969260551,0.0030271467363175582,0.056311805387435715,0.14839107141324073,-0.021440902267873267,0.19864617767468115,0.21938907689292586,0.03305470377488171,0.10145319286744997,0.019482021166472453,0.251057202611534,0.12897553275253942,0.1962727044506811,0.025747788631939366,0.054793307380425385,0.02278774121587939,0.1919188907249382,0.027851080859722516,0.028635075294722038,0.019201102857740078,0.11348566822461775,-0.029755240218706108,0.13397914793714397,0.04984650122792919,0.018475878680889134,0.015285566026366753,0.07099334151274954,0.07119764130692607,0.0791773634693829,0.07299074036833111,0.03542607982695117,-0.03410267067195966,0.02564804133286397,0.03608752287894484,0.03969392998290162,-0.015947433018630358,0.07485606128009965,-0.04674626814533965,0.022372776752942473,0.15288601002950808,0.08772486716788466,-0.015129913362068509,0.1219331566672742,0.07139477644691974,1.0016420361247995,-0.025070378578052336,0.1654627808897911,0.06457630545970429,0.06810671048431577,0.10065523054526924,0.08384290893352492,-0.015559961970433895,0.10946394115432086,0.08241317490772854,0.04244187767100017,0.005799544571313832,0.1301157369525656,0.07200269409880589,0.2393211248355424,0.1366360394464007,-0.024611636996503854,-0.015122749446811592,-0.015229666475291557,0.03767283493163198,0.07362075694880985,0.02107304950049526,0.09102234094923622,0.0627429849215893,0.13201641738968495,0.13800036221750014,0.009053333859840721,0.04535668917406374,0.1345506205975774,0.19099370884245215,0.10753163945960811,0.13554590795641447,-0.016096301042772765,0.02971239669615967,0.02355505579031389,-0.018193503246159388,0.053687000427723994,0.10880322931677354,-0.018594142524829684,0.04972539270290333,0.02310800459521995,0.03833318004942974
9 (2009),0.04968324483143494,0.24576834905164188,0.11685664311359271,0.37437530722763934,0.040756068173976596,0.20821423466108635,0.1299030389848394,0.1567086867089365,0.041347660729805474,0.05761007798899787,-0.024152157921349997,0.18736452597736564,0.07365628333653224,0.0850695158694004,0.08477115183725824,0.38064371603029085,0.06868946924730109,0.053996649164151485,0.16108745185714576,-0.022375102402334913,-0.0206056999119103,0.1181659275486143,-0.014755704761930631,-0.02455069213022795,-0.01456467397146873,0.09902103047214046,0.05324042646549067,0.2126054963202289,0.1457436834508674,0.06192625524241097,0.03960720661091392,0.2703883815647983,0.15855944486630355,0.10621546071260422,0.0818532520133758,0.0419453331203622,0.008038810000713291,0.2575052909961536,0.16360198251939476,0.1635807250746943,0.24926924575807,-0.014430933755135591,0.262381088970546,0.05626696745092201,-0.01989324334933982,0.1387721207548783,0.023341855207393077,0.19898022126495868,-0.020830545812131986,-0.014206371064855765,0.06108871381230102,0.11121110453675975,0.028648315517158136,-0.012959277467085185,0.16824652332790202,-0.01347810416570258,-0.022604920884466095,0.1522404757563452,-0.025070378578052336,1.001642036124787,-0.01853652079902534,0.2667523245420525,0.1626135320951291,0.2600561318445024,0.17170350961514128,0.0182273493713974,-0.018077652783621962,0.03894522179001807,0.17392480757240797,0.12591722250266016,0.0651487622389638,-0.018179225508881465,-0.02011379926624333,0.07526865086917438,0.3458455223621794,-0.01347172237132237,-0.01356696672682233,0.10040622012704277,0.1367034851662667,0.329005242875647,0.07904135166924722,0.013203389664907784,0.15299139186278096,-0.018133153561940688,0.40365028615728543,0.2403374697373975,0.106596220431494,0.04927397419060586,-0.027222843244754963,0.22071957456543798,-0.014338986413557232,0.10395515205752501,-0.01681450472782717,0.10252659667660596,0.3406642230373367,0.21101733567642514,-0.016564125902391244,-0.03517672763119355,0.07101269860400293,0.07047673445596059
9 1/2 Weeks (Nine 1/2 Weeks) (1986),0.17745743722459373,0.10773750590957756,0.05182279513559003,0.022271608960395695,0.1756807498795696,0.21463580759789386,0.035469824011187964,0.1784380703098968,-0.014609631623144262,0.0610021740803968,-0.020046146644467792,0.07568747993813335,0.07390047936843154,0.09168154205844811,0.16046668401206649,0.0794570908591316,0.17877197378804324,0.11682394358575747,0.09008153513984361,0.05404695731082257,0.20520526108766554,0.10962365079016498,0.10633633733416031,0.127877053209666,0.16040360191371186,0.1565707880816668,0.1631082793716263,0.058122549824771434,0.11350527065670428,0.03576387490151581,0.2547817996227691,0.0838142802496697,0.034422447954592206,0.09449602872472727,0.17966062556835088,0.12861968595111647,0.23028315490633292,0.04172195794231987,0.03850776291250964,-0.01054572373353937,0.16397337800796322,0.07258640571258264,0.11778318133842662,0.13667460688935876,-0.016511273018069896,0.13754746251460143,0.19535994693187447,0.17932799495729373,-0.01728922845710516,0.04580746642401606,0.19489437653846264,0.11974099805581458,0.15097724339852128,0.15934996742243762,0.06978656727990348,-0.011186745858275837,0.059321406494358866,0.13814622377529556,0.1654627808897911,-0.01853652079902534,1.0016420361247949,0.05706873647332232,0.022918766029484557,0.09534326414342525,0.20426908644873318,-0.011504714928776257,0.3239826807581786,0.129783953215503,0.06906377609773784,0.16073639973077744,0.05456390313046839,0.21962366092273944,0.34868742512288015,0.17273491609597744,0.057008458717650506,0.15723049900112201,0.2775223236640722,0.08044144848770446,0.09459203290707618,0.07180168674995047,0.09228249502049418,0.06442413010512898,0.1558233999401998,0.34386778139273466,0.12251074648293689,0.14434570227351973,0.30575930804739665,0.08076512566734523,0.28574583446790996,0.15168660263406855,-0.011901272975906936,0.1347195871682846,-0.013955938373115763,0.15370042469200523,0.04796955498157209,0.06878938463845831,0.21304340894294496,0.1980073598936535,-0.01334632917343777,0.11488281379117006
